quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,0.36,0.26,0.1,0.38459998
2025-03-31,-0.96,-0.73,-0.23,-0.3151
2024-12-31,-0.82,-1.71,0.89,0.5205
2024-09-30,2.01,1.935,0.07,0.0388
