GradeDate,Firm,ToGrade,FromGrade,Action
2024-07-29 11:24:52,Baird,Outperform,Outperform,main
2024-04-29 11:12:51,Baird,Outperform,Outperform,main
2023-10-17 10:14:00,Baird,Outperform,Neutral,up
2022-10-24 11:41:25,Baird,Neutral,,main
2021-05-27 10:26:28,Baird,Neutral,,init
2020-07-10 10:27:42,Stephens & Co.,Overweight,,init
2020-02-18 14:06:42,Sidoti & Co.,Neutral,,main
2019-10-21 11:07:59,Seaport Global,Neutral,Buy,down
2019-02-19 11:16:25,Keybanc,Sector Weight,Overweight,down
2019-01-11 14:10:52,Exane BNP Paribas,Outperform,,init
2018-10-22 13:49:00,Keybanc,Overweight,Overweight,main
2018-02-12 12:57:34,Gabelli & Co.,Buy,Hold,up
2017-09-22 10:22:38,Berenberg,Buy,,init
2016-02-09 15:09:25,Keybanc,Overweight,,main
2016-02-08 12:50:06,Gabelli & Co.,Buy,Hold,up
2015-04-14 13:00:00,Keybanc,Overweight,,main
2015-03-31 20:51:07,BB&T Capital,Buy,,init
2015-02-09 11:38:30,Gabelli & Co.,Hold,Buy,down
2015-01-15 05:00:00,Piper Sandler,Overweight,,init
2014-01-09 13:30:00,Keybanc,Buy,Hold,up
2013-07-10 16:12:00,Sidoti & Co.,Neutral,Buy,down
