quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,0.66,0.642,0.02,0.027999999
2025-03-31,0.65,0.606,0.04,0.0726
2024-12-31,0.66,0.49,0.17,0.3469
2024-09-30,0.68,0.566,0.11,0.2014
