quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,1.1,0.92211,0.18,0.1929
2025-03-31,1.07,0.77166,0.3,0.3866
2024-12-31,0.91,0.96802,-0.06,-0.059899997
2024-09-30,1.5,1.35138,0.15,0.11
