quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,0.63,0.59333,0.04,0.0618
2025-03-31,0.57,0.58333,-0.01,-0.0229
2024-12-31,0.66,0.605,0.06,0.090900004
2024-09-30,0.61,0.565,0.05,0.0796
