quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,1.26,1.21,0.05,0.041300002
2025-03-31,1.42,1.41667,0.0,0.0023999999
2024-12-31,1.41,1.36,0.05,0.0368
2024-09-30,1.35,1.35,0.0,0.0
