quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,0.0056,-0.032,0.04,1.175
2025-03-31,-0.0033,-0.048,0.04,0.9313
2024-12-31,-0.0324,-0.04,0.01,0.19
2024-09-30,-0.0354,-0.034,-0.0,-0.041199997
