quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,-0.17,-0.08,-0.09,-1.125
2025-03-31,-0.07,-0.1,0.03,0.3
2024-12-31,-0.1,-0.05,-0.05,-1.0
