GradeDate,Firm,ToGrade,FromGrade,Action
2024-07-03 15:27:35,Jefferies,Hold,Hold,main
2024-05-07 13:32:27,Stephens & Co.,Equal-Weight,Equal-Weight,main
2024-04-30 17:03:56,DA Davidson,Neutral,Neutral,main
2024-04-30 13:23:23,"Keefe, Bruyette & Woods",Market Perform,Market Perform,main
2024-04-29 12:27:33,Janney Montgomery Scott,Buy,Neutral,up
2024-04-18 15:59:21,Stephens & Co.,Equal-Weight,Equal-Weight,main
2024-04-17 13:53:19,Stephens & Co.,Equal-Weight,Equal-Weight,reit
2024-04-08 19:13:26,Jefferies,Hold,Hold,main
2024-01-18 14:55:03,"Keefe, Bruyette & Woods",Market Perform,Market Perform,main
2024-01-17 13:53:18,Stephens & Co.,Equal-Weight,Equal-Weight,reit
2023-12-14 13:58:05,Stephens & Co.,Equal-Weight,Overweight,down
2023-07-20 12:47:54,Stephens & Co.,Overweight,Overweight,reit
2023-04-20 13:23:07,DA Davidson,Neutral,,main
2023-04-06 13:47:21,"Keefe, Bruyette & Woods",Market Perform,,main
2023-01-19 13:12:01,DA Davidson,Neutral,,main
2022-04-21 13:33:43,Stephens & Co.,Overweight,Equal-Weight,up
2021-04-07 12:12:31,Raymond James,Market Perform,Outperform,down
2020-06-01 10:46:17,Stephens & Co.,Equal-Weight,,init
2019-01-17 12:09:15,Piper Sandler,Neutral,Overweight,down
2018-10-03 10:28:38,Barclays,Overweight,Underweight,up
2018-07-19 12:16:44,Piper Sandler,Overweight,Neutral,up
2018-04-19 17:41:18,Barclays,Underweight,Underweight,main
2018-03-27 10:41:11,DA Davidson,Neutral,,init
2017-07-13 11:33:27,Stephens & Co.,Equal-Weight,,init
2016-12-06 13:45:09,Barclays,Underweight,Equal-Weight,down
2016-11-18 12:07:22,Hovde Group,Market Perform,Outperform,down
2016-04-21 13:02:41,Boenning & Scattergood,Neutral,Outperform,down
2016-03-07 11:37:09,Guggenheim,Hold,Buy,down
2016-01-21 10:57:56,Guggenheim,Buy,Neutral,up
2015-11-18 14:18:07,JP Morgan,Neutral,,init
2015-10-22 19:11:57,"Keefe, Bruyette & Woods",Market Perform,,main
2015-10-21 10:17:11,Boenning & Scattergood,Overweight,Neutral,down
2015-10-09 17:52:04,Barclays,Equal-Weight,,main
2015-07-27 15:00:00,SunTrust Robinson Humphrey,Neutral,,main
2015-07-23 15:00:00,Jefferies,Hold,,main
2015-06-29 13:00:00,SunTrust Robinson Humphrey,Neutral,,main
2015-06-16 13:00:00,Barclays,Equal-Weight,,main
2015-06-05 14:35:15,Piper Sandler,Neutral,,init
2015-05-08 10:32:54,Raymond James,Market Perform,,init
2015-04-23 21:24:05,"Keefe, Bruyette & Woods",Market Perform,Outperform,down
2015-01-22 14:00:00,Barclays,Equal-Weight,,main
2014-12-11 14:00:00,Jefferies,Hold,,main
2014-07-25 00:19:26,Barclays,Equal-Weight,,main
2014-05-19 10:14:29,"Keefe, Bruyette & Woods",Outperform,Market Perform,up
2014-04-01 12:00:00,SunTrust Robinson Humphrey,Neutral,,init
2013-07-25 13:26:08,Piper Sandler,Hold,Buy,down
2013-07-25 12:39:29,Barclays,Equal-Weight,,main
2013-07-10 12:16:30,BB&T Capital,Hold,Buy,down
2013-06-21 10:31:28,Credit Suisse,Underperform,Neutral,down
2013-04-18 17:00:25,Barclays,Equal-Weight,,main
2013-03-01 11:18:38,Sterne Agee,Neutral,Buy,down
2013-02-06 15:18:01,SunTrust Robinson Humphrey,Neutral,Buy,down
2013-01-30 12:37:17,Jefferies,Hold,,main
2012-10-17 19:02:00,Sterne Agee,Buy,,main
2012-10-09 13:30:00,Barclays,Equal-Weight,Overweight,down
2012-09-10 10:38:00,Sterne Agee,Buy,Neutral,up
2012-04-10 10:47:00,Guggenheim,Buy,,main
2012-04-05 10:48:00,B of A Securities,Underperform,,init
2012-02-27 11:16:00,Guggenheim,Buy,Neutral,up
