quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,0.43,0.41,0.02,0.048800003
2025-03-31,0.52,0.4,0.12,0.3
2024-12-31,0.52678,0.435,0.09,0.21100001
2024-09-30,0.3281,0.23667,0.09,0.3863
