quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,0.6,0.565,0.04,0.0619
2025-03-31,0.46,0.44,0.02,0.045500003
2024-12-31,0.42,0.45,-0.03,-0.066700004
2024-09-30,0.49,0.55,-0.06,-0.1091
