GradeDate,Firm,ToGrade,FromGrade,Action
2023-08-07 13:13:15,Lake Street,Buy,Hold,up
2022-03-18 09:01:16,Keybanc,Sector Weight,Overweight,down
2021-09-27 08:32:14,Keybanc,Overweight,,main
2021-08-09 08:36:53,Keybanc,Overweight,,main
2021-04-06 13:39:53,CJS Securities,Market Perform,Outperform,down
2019-11-11 12:18:32,William Blair,Outperform,Market Perform,up
2018-10-11 10:48:35,Stifel,Hold,Hold,main
2018-08-13 12:11:47,Stifel,Hold,Hold,main
2018-07-16 11:03:31,Keybanc,Overweight,Overweight,main
2018-03-12 13:51:25,Stifel,Hold,Hold,main
2017-06-16 11:44:11,SunTrust Robinson Humphrey,Buy,,init
2016-03-11 10:18:28,Avondale Partners,Market Outperform,,main
2015-10-26 10:37:23,Stifel,Hold,Buy,down
2015-08-18 10:56:54,Stifel,Buy,,init
2015-07-24 12:19:06,Stephens & Co.,Overweight,,init
2015-02-27 19:38:30,Avondale Partners,Outperform,,init
2014-11-11 23:12:15,CJS Securities,Market Outperform,,init
2014-07-23 01:28:01,Keybanc,Buy,,main
2014-05-21 00:34:44,Keybanc,Buy,,main
