quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,9.38,8.55307,0.83,0.0967
2025-03-31,8.41,8.08454,0.33,0.0403
2024-12-31,8.2,7.75529,0.44,0.0573
2024-09-30,7.33,7.04625,0.28,0.0403
