quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,0.1,0.11333,-0.01,-0.1176
2025-03-31,0.17,0.105,0.07,0.619
2024-12-31,0.1,0.12333,-0.02,-0.1892
2024-09-30,0.08,0.155,-0.08,-0.48389998
