quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,1.44,1.15376,0.29,0.2481
2025-03-31,0.78,0.86275,-0.08,-0.0959
2024-12-31,1.69,1.51883,0.17,0.11270001
2024-09-30,1.28,1.40294,-0.12,-0.0876
