quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,2.78,2.49166,0.29,0.1157
2025-03-31,2.41,2.31727,0.09,0.04
2024-12-31,3.47,3.41796,0.05,0.0152
2024-09-30,3.34,3.26486,0.08,0.023
