quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2014-05-31,0.06,0.15,-0.09,-0.6
2014-02-28,-0.06,0.06,-0.12,-2.0
2013-11-30,0.04,0.06,-0.02,-0.33330002
2013-08-31,0.01,0.2,-0.19,-0.95
