quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,0.6336,0.63515,-0.0,-0.0023999999
2025-03-31,0.65822,0.70172,-0.04,-0.062
2024-12-31,0.742,0.70557,0.04,0.051599998
2024-09-30,0.6586,0.65184,0.01,0.0104
