quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,-0.0121,-0.01192,-0.0,-0.0150999995
2025-03-31,-0.01774,-0.05407,0.04,0.67190003
2024-12-31,0.02,0.01637,0.0,0.2217
2024-09-30,0.0288,0.03972,-0.01,-0.2749
