quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-03-31,0.88,0.284,0.6,2.0986
2024-12-31,0.82,0.05667,0.76,13.4697
2024-09-30,-0.87,-0.028,-0.84,-30.0714
2024-06-30,0.72,0.695,0.03,0.036
