quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,-0.22,0.84152,-1.06,-1.2614
2025-03-31,0.21,0.12615,0.08,0.66470003
2024-12-31,3.25,2.92072,0.33,0.11270001
2024-09-30,1.46,0.19455,1.27,6.5045
