GradeDate,Firm,ToGrade,FromGrade,Action
2022-11-07 08:32:17,Keybanc,Overweight,,main
2022-03-01 09:50:34,Keybanc,Overweight,,main
2021-07-30 08:28:44,Keybanc,Overweight,Sector Weight,up
2021-01-14 10:01:52,KeyBanc,Sector Weight,Overweight,down
2020-09-10 13:33:10,Sidoti & Co.,Buy,,main
2020-05-07 10:15:38,Keybanc,Overweight,,main
2019-10-28 09:52:54,Keybanc,Overweight,,main
2019-01-07 11:05:55,Keybanc,Overweight,Sector Weight,up
2018-03-01 11:08:24,Keybanc,Sector Weight,Overweight,down
2015-10-15 20:08:54,Wedbush,Outperform,,init
2015-09-28 12:51:08,Seaport Global,Buy,,init
2015-06-17 13:00:00,Keybanc,Overweight,,main
2015-03-30 10:06:52,Keybanc,Overweight,Sector Weight,up
2012-11-29 18:44:00,Keybanc,,Buy,down
2012-08-02 19:06:00,Sidoti & Co.,Buy,Neutral,up
2012-03-08 15:39:00,Keybanc,Buy,Hold,up
