quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,0.2678,0.13,0.14,1.06
2025-03-31,0.2406,0.28,-0.04,-0.1407
2024-12-31,0.3033,0.36,-0.06,-0.1575
2024-09-30,0.3796,0.39,-0.01,-0.026700001
