GradeDate,Firm,ToGrade,FromGrade,Action
2024-07-22 15:23:53,Truist Securities,Buy,Buy,main
2024-06-27 16:50:59,Keybanc,Overweight,,init
2024-06-13 10:51:43,TD Cowen,Buy,,init
2024-05-28 10:04:14,RBC Capital,Outperform,,init
2024-05-13 15:25:58,Mizuho,Buy,Buy,main
2024-05-06 12:34:18,Truist Securities,Buy,Buy,main
2024-04-22 13:47:10,Keybanc,Overweight,Overweight,main
2024-04-05 17:25:05,Truist Securities,Buy,Buy,main
2024-04-05 13:34:57,Mizuho,Buy,Buy,reit
2024-03-19 11:00:32,Mizuho,Buy,Buy,main
2024-03-07 12:42:18,Piper Sandler,Overweight,Overweight,main
2024-03-04 13:21:28,Truist Securities,Buy,Buy,main
2024-02-07 12:20:48,Piper Sandler,Overweight,,init
2024-01-11 09:27:42,Keybanc,Overweight,Overweight,main
2024-01-03 13:08:28,Mizuho,Buy,Neutral,up
2023-10-05 18:06:12,Jefferies,Buy,Buy,main
2023-10-05 16:55:34,Mizuho,Neutral,Neutral,main
2023-09-18 14:07:31,Mizuho,Neutral,Neutral,main
2023-08-31 10:38:46,BMO Capital,Outperform,,init
2023-08-24 08:18:14,Jefferies,Buy,,init
2023-08-23 07:59:59,Keybanc,Overweight,Overweight,main
2023-08-16 11:16:15,Mizuho,Neutral,Neutral,main
2023-06-20 13:53:49,Roth MKM,Buy,,reit
2023-05-05 13:30:03,Truist Securities,Buy,,main
2023-04-11 13:40:38,Truist Securities,Buy,,main
2023-03-14 08:58:17,Keybanc,Overweight,,main
2023-02-27 09:28:17,Keybanc,Overweight,,main
2023-01-10 09:51:28,Mizuho,Neutral,,init
2022-12-08 09:27:23,Keybanc,Overweight,,main
2022-11-02 08:34:32,Keybanc,Overweight,,main
2022-10-19 13:57:41,Jefferies,Buy,,init
2022-09-20 08:48:03,Keybanc,Overweight,,init
2022-07-20 12:53:08,MKM Partners,Buy,,init
2022-07-19 14:10:38,Truist Securities,Buy,,main
2022-07-11 11:27:45,Wells Fargo,Equal-Weight,Overweight,down
2022-05-26 08:39:49,Keybanc,Overweight,,main
2022-04-08 08:35:51,Keybanc,Overweight,,main
2022-03-31 08:31:48,Keybanc,Overweight,,main
2022-03-14 11:53:43,Wells Fargo,Overweight,,main
2022-01-20 09:44:44,Keybanc,Overweight,,main
2021-11-08 14:34:31,Truist Securities,Buy,,main
