quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,0.54,0.5025,0.04,0.0746
2025-03-31,0.46,0.3475,0.11,0.32369998
2024-12-31,0.56,0.3875,0.17,0.4452
2024-09-30,0.63,0.37333,0.26,0.6875
