GradeDate,Firm,ToGrade,FromGrade,Action
2024-08-08 16:19:39,Benchmark,Buy,Buy,reit
2024-08-08 14:36:29,Roth MKM,Buy,Buy,main
2024-08-08 10:15:05,Needham,Buy,Buy,reit
2024-08-07 19:25:34,Benchmark,Buy,Buy,reit
2024-05-09 12:25:07,Needham,Buy,Buy,reit
2024-03-06 15:39:05,Benchmark,Buy,Buy,main
2024-02-29 15:41:30,Goldman Sachs,Buy,Neutral,up
2024-02-29 14:34:32,Benchmark,Buy,Buy,main
2024-02-28 19:52:33,Needham,Buy,Buy,main
2024-01-11 13:52:28,Goldman Sachs,Neutral,Neutral,main
2024-01-10 18:31:37,Roth MKM,Buy,Buy,main
2024-01-10 11:14:04,Needham,Buy,Buy,main
2023-11-08 18:25:06,Benchmark,Buy,Buy,reit
2023-10-12 13:23:01,Goldman Sachs,Neutral,Neutral,main
2023-09-01 12:58:53,Goldman Sachs,Neutral,Neutral,main
2023-08-07 13:52:04,Benchmark,Buy,Buy,reit
2023-08-07 09:50:00,Needham,Buy,Buy,reit
2023-07-21 12:21:39,Goldman Sachs,Neutral,Neutral,main
2023-07-03 08:28:41,Jefferies,Buy,Underperform,up
2023-05-08 08:09:05,Needham,Buy,,reit
2023-03-07 10:17:12,Morgan Stanley,Overweight,Underweight,up
2023-02-27 13:49:09,Benchmark,Buy,,reit
2023-02-27 12:14:39,Jefferies,Underperform,Hold,down
2023-02-27 11:55:19,Needham,Buy,,reit
2023-02-22 11:20:34,Morgan Stanley,Underweight,Equal-Weight,down
2023-01-31 12:47:55,Needham,Buy,,main
2023-01-04 11:50:02,Needham,Buy,,main
2022-11-07 11:18:49,Jefferies,Hold,Underperform,up
2022-11-04 19:03:10,Needham,Buy,,main
2022-10-18 08:56:50,Morgan Stanley,Equal-Weight,Overweight,down
2022-10-11 13:30:22,Jefferies,Underperform,Buy,down
2022-05-09 08:38:28,Needham,Buy,,main
2022-01-06 11:17:11,Needham,Buy,,main
2022-01-05 14:30:30,Benchmark,Buy,,main
2021-12-17 11:19:09,Needham,Buy,Hold,up
2021-11-08 11:49:21,Benchmark,Buy,Hold,up
2020-09-11 11:54:37,Stifel,Buy,Hold,up
2020-09-08 11:23:43,Needham,Hold,Buy,down
2020-08-10 14:38:09,Stifel,Hold,,main
2020-08-07 11:01:55,Needham,Buy,,main
2020-07-07 12:17:10,Benchmark,Hold,Buy,down
2020-06-22 10:44:02,Stifel,Hold,Buy,down
2020-05-08 15:30:32,Needham,Buy,,main
2020-05-08 11:32:07,Benchmark,Buy,,main
2020-03-17 14:02:27,Stifel,Buy,,main
2020-01-22 11:18:29,Morgan Stanley,Overweight,,init
2020-01-21 11:13:08,Needham,Buy,,main
2020-01-14 13:55:33,Stifel,Buy,,main
2020-01-14 13:22:11,Benchmark,Buy,,main
2019-12-17 12:15:08,Benchmark,Buy,,main
2019-11-08 12:44:48,Benchmark,Buy,,reit
2019-08-22 10:30:35,Stifel,Buy,,init
2019-08-19 12:47:08,Needham,Buy,,init
2017-12-13 13:44:31,Benchmark,Buy,,init
2017-12-01 12:43:03,Craig-Hallum,Buy,,init
2017-11-29 14:13:23,Roth Capital,Buy,,init
