GradeDate,Firm,ToGrade,FromGrade,Action
2024-08-02 19:39:32,RBC Capital,Sector Perform,Sector Perform,main
2024-03-22 10:38:31,Barclays,Underweight,Underweight,main
2024-02-29 14:49:04,Goldman Sachs,Buy,Buy,main
2023-09-25 15:57:33,RBC Capital,Sector Perform,Sector Perform,reit
2023-08-09 15:40:33,Goldman Sachs,Buy,Buy,main
2023-07-12 12:51:52,Morgan Stanley,Equal-Weight,Equal-Weight,reit
2023-05-04 12:26:52,Goldman Sachs,Buy,,main
2023-05-03 13:56:32,RBC Capital,Sector Perform,,reit
2023-05-03 10:49:09,Citigroup,Buy,,main
2022-07-20 12:06:19,Morgan Stanley,Equal-Weight,,main
2022-04-12 12:52:47,Morgan Stanley,Equal-Weight,,main
2022-03-03 14:19:08,Morgan Stanley,Equal-Weight,,main
2022-03-02 12:22:47,RBC Capital,Sector Perform,,main
2022-01-06 13:01:51,RBC Capital,Sector Perform,Outperform,down
2021-05-06 14:04:26,Credit Suisse,Outperform,,main
2021-03-11 11:25:48,Deutsche Bank,Buy,Hold,up
2021-03-02 14:27:56,Barclays,Underweight,Equal-Weight,down
2020-11-06 17:31:20,Credit Suisse,Outperform,,main
2020-10-27 09:44:23,Citigroup,Buy,Neutral,up
2020-10-19 11:53:25,Morgan Stanley,Equal-Weight,,main
2020-08-11 11:01:35,Citigroup,Neutral,,main
2020-08-04 13:54:53,Deutsche Bank,Hold,,main
2020-08-04 11:38:42,Morgan Stanley,Equal-Weight,,main
2020-07-17 11:18:09,Citigroup,Neutral,,main
2020-07-10 12:12:43,Morgan Stanley,Equal-Weight,,main
2020-05-14 11:48:37,Citigroup,Neutral,,main
2020-04-22 12:20:01,Morgan Stanley,Equal-Weight,,main
2020-04-22 10:24:37,Imperial Capital,Outperform,,main
2020-04-20 14:16:19,B of A Securities,Neutral,,main
2020-03-09 10:04:23,Imperial Capital,Outperform,,main
2020-03-06 14:19:08,Deutsche Bank,Hold,,main
2019-12-10 13:20:28,Credit Suisse,Outperform,,main
2019-12-02 11:36:32,B of A Securities,Neutral,Buy,down
2019-08-08 10:42:52,Imperial Capital,Outperform,,main
2019-05-13 12:21:30,Morgan Stanley,Equal-Weight,Overweight,down
2019-03-13 12:59:59,Citigroup,Neutral,Buy,down
2018-11-20 13:06:08,RBC Capital,Outperform,,init
2018-08-10 12:32:43,Credit Suisse,Outperform,,init
2018-08-09 16:44:48,Barclays,Overweight,Overweight,main
2018-04-25 15:51:37,Barclays,Overweight,Overweight,main
2018-03-16 13:11:44,Morgan Stanley,Overweight,Overweight,main
2018-02-13 13:48:34,B of A Securities,Buy,,init
2018-02-13 13:34:40,Goldman Sachs,Buy,,init
2018-02-13 13:26:59,Citigroup,Buy,,init
2018-02-13 12:25:14,Morgan Stanley,Overweight,,init
2018-02-13 12:18:07,RBC Capital,Outperform,,init
2018-02-13 12:15:37,Credit Suisse,Neutral,,init
2018-02-13 11:33:22,Imperial Capital,Outperform,,init
2016-04-12 11:11:33,Argus Research,Sell,Hold,down
2016-04-05 11:52:17,Credit Suisse,Neutral,Outperform,down
2016-02-17 09:19:00,Imperial Capital,In-Line,Outperform,down
2016-02-16 18:37:00,Imperial Capital,In-Line,Outperform,down
2016-02-03 09:00:39,Morgan Stanley,Equal-Weight,Underweight,up
2016-01-19 17:49:32,Barclays,Equal-Weight,,main
2015-10-05 06:39:44,Barclays,Equal-Weight,Underweight,up
2015-07-27 11:43:56,Citigroup,Buy,Neutral,up
2015-06-23 13:00:00,Citigroup,Neutral,,main
2015-06-22 13:00:00,Citigroup,Neutral,,main
2015-04-10 10:12:08,Citigroup,Neutral,Buy,down
2015-02-17 11:14:33,Oppenheimer,Outperform,Market Perform,up
2015-01-12 05:00:00,Morgan Stanley,Underweight,,down
2014-11-17 09:18:47,Morgan Stanley,Equal-Weight,,main
2014-11-13 14:00:00,Barclays,Equal-Weight,,main
2014-11-03 14:00:00,Citigroup,Buy,,main
2014-10-06 13:00:00,Barclays,Equal-Weight,,main
2014-05-12 10:58:43,Credit Suisse,Outperform,,main
2014-02-11 11:31:32,Imperial Capital,Outperform,,main
2014-02-10 11:45:47,Credit Suisse,Outperform,,main
2014-01-31 12:52:50,Morgan Stanley,Equal-Weight,,main
2014-01-31 12:33:51,Stifel,Hold,Buy,down
2014-01-30 21:03:33,Imperial Capital,Outperform,,main
2014-01-30 13:00:00,S&P Capital IQ,Buy,Hold,up
2013-11-21 18:21:23,Barclays,Equal-Weight,,main
2013-05-06 13:38:35,Morgan Stanley,Equal-Weight,Underweight,up
2013-04-03 10:30:57,Morgan Stanley,Underweight,Equal-Weight,down
2013-03-20 20:39:09,Imperial Capital,Outperform,,init
2013-01-31 16:20:48,Imperial Capital,Outperform,,main
2013-01-29 18:28:42,Imperial Capital,Outperform,,main
2013-01-09 21:36:10,William Blair,Outperform,,init
2013-01-08 12:56:36,Stifel,Buy,,init
2013-01-07 22:55:24,Stifel,Buy,,init
2012-11-27 15:55:00,Vertical Research,Buy,Hold,up
2012-11-09 12:41:00,Credit Suisse,Outperform,,main
2012-11-06 11:04:00,Oppenheimer,Outperform,,init
2012-11-05 11:01:00,Citigroup,Buy,,init
2012-10-17 10:55:00,Credit Suisse,Outperform,,init
2012-10-15 09:48:00,Morgan Stanley,Equal-Weight,,init
2012-10-02 12:50:00,Imperial Capital,Outperform,,init
