quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,0.92,0.62939,0.29,0.4617
2025-03-31,1.42,1.00274,0.42,0.4161
2024-12-31,1.61,1.20849,0.4,0.33220002
2024-09-30,1.88,1.84805,0.03,0.0173
