quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,0.11,-0.3625,0.47,1.3033999
2025-03-31,-0.16,-0.2275,0.07,0.2967
2024-12-31,0.15,0.45595,-0.31,-0.671
2024-09-30,0.8,0.63273,0.17,0.2644
