quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2024-09-30,-0.07,0.11,-0.18,-1.6364
2024-06-30,-0.07,0.08,-0.15,-1.875
2024-03-31,-0.07,0.035,-0.11,-3.0
2023-12-31,0.11,0.08,0.03,0.375
