GradeDate,Firm,ToGrade,FromGrade,Action
2024-07-31 17:47:17,Benchmark,Buy,Buy,reit
2024-06-27 12:12:31,Canaccord Genuity,Buy,Buy,main
2024-06-25 10:25:49,HC Wainwright & Co.,Sell,Sell,reit
2024-06-24 12:08:01,Needham,Buy,Buy,main
2024-06-21 16:17:09,Benchmark,Buy,Buy,main
2024-06-14 13:32:09,Craig-Hallum,Buy,Buy,main
2024-06-07 13:27:35,Benchmark,Buy,Buy,reit
2024-05-17 10:31:40,Needham,Buy,Buy,reit
2024-05-16 17:01:21,Canaccord Genuity,Buy,Buy,reit
2024-05-16 16:29:17,HC Wainwright & Co.,Sell,Sell,main
2024-05-16 15:26:46,Craig-Hallum,Buy,Hold,up
2024-05-16 13:40:17,Benchmark,Buy,Buy,reit
2024-05-16 12:12:49,Needham,Buy,Buy,main
2024-05-07 12:50:20,Benchmark,Buy,Buy,reit
2024-04-22 11:18:50,Benchmark,Buy,,init
2024-04-05 10:43:06,Canaccord Genuity,Buy,Buy,main
2024-04-01 18:01:06,Craig-Hallum,Hold,Hold,main
2024-04-01 09:12:09,Needham,Buy,Buy,reit
2024-03-28 17:16:18,HC Wainwright & Co.,Sell,Sell,main
2024-03-28 17:00:34,Canaccord Genuity,Buy,Buy,reit
2024-03-18 10:29:48,Needham,Buy,,init
2024-02-27 17:35:44,HC Wainwright & Co.,Sell,Sell,reit
2023-11-15 10:51:59,Canaccord Genuity,Buy,Buy,reit
2023-08-15 10:17:02,HC Wainwright & Co.,Neutral,Neutral,main
2023-08-15 08:26:59,Canaccord Genuity,Buy,Buy,main
2023-05-15 08:02:21,Canaccord Genuity,Buy,Buy,main
2023-05-12 10:11:20,HC Wainwright & Co.,Neutral,Neutral,reit
2023-03-13 09:37:09,Canaccord Genuity,Buy,,main
2023-03-10 11:12:21,HC Wainwright & Co.,Neutral,,main
2023-02-08 11:46:40,Canaccord Genuity,Buy,,reit
2023-02-08 11:22:28,HC Wainwright & Co.,Neutral,,main
2022-11-11 12:46:38,Craig-Hallum,Hold,Buy,down
2022-08-17 15:52:16,DA Davidson,Neutral,Buy,down
2022-05-19 13:40:46,HC Wainwright & Co.,Buy,,main
2022-05-13 14:28:52,Canaccord Genuity,Buy,,main
2022-03-22 11:43:21,Canaccord Genuity,Buy,,main
