quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,0.75,0.64496,0.11,0.16290002
2025-03-31,0.84,0.91939,-0.08,-0.0864
2024-12-31,0.81,0.87545,-0.07,-0.0748
2024-09-30,1.25,1.26199,-0.01,-0.0095
