GradeDate,Firm,ToGrade,FromGrade,Action
2024-07-12 10:08:10,Goldman Sachs,Neutral,Neutral,main
2024-07-10 17:24:34,HC Wainwright & Co.,Buy,Buy,reit
2024-06-24 10:21:30,HC Wainwright & Co.,Buy,Buy,reit
2024-05-14 10:46:50,Mizuho,Neutral,Neutral,main
2024-05-10 12:24:05,HC Wainwright & Co.,Buy,Buy,reit
2024-04-11 10:42:45,Baird,Neutral,Neutral,main
2024-04-11 10:28:16,HC Wainwright & Co.,Buy,Buy,reit
2024-04-08 11:10:40,HC Wainwright & Co.,Buy,Buy,main
2024-03-12 10:42:26,HC Wainwright & Co.,Buy,Buy,main
2024-03-11 15:16:11,Deutsche Bank,Buy,Buy,main
2024-03-11 13:02:01,Goldman Sachs,Neutral,Buy,down
2024-03-11 12:11:22,Leerink Partners,Market Perform,Outperform,down
2024-03-11 12:08:32,Baird,Neutral,Outperform,down
2024-03-08 18:54:08,Evercore ISI Group,In-Line,Outperform,down
2024-03-08 11:56:21,Mizuho,Buy,Buy,reit
2024-01-03 10:14:29,Baird,Outperform,,init
2023-12-21 15:39:24,Mizuho,Buy,Buy,main
2023-12-12 10:02:35,Deutsche Bank,Buy,,init
2023-11-10 15:49:55,Goldman Sachs,Buy,Buy,main
2023-11-10 12:59:36,HC Wainwright & Co.,Buy,Buy,main
2023-08-11 16:56:17,HC Wainwright & Co.,Buy,Buy,reit
2023-07-27 10:10:09,HC Wainwright & Co.,Buy,Buy,reit
2023-07-24 09:04:27,Goldman Sachs,Buy,Neutral,up
2023-05-31 10:45:54,HC Wainwright & Co.,Buy,Buy,reit
2023-05-15 10:56:21,Mizuho,Buy,Buy,main
2023-05-12 11:19:17,HC Wainwright & Co.,Buy,Buy,reit
2023-03-31 08:35:04,Mizuho,Buy,,init
2023-03-14 11:57:30,Goldman Sachs,Neutral,,main
2023-03-14 11:11:18,Citigroup,Buy,,main
2023-03-14 10:15:36,HC Wainwright & Co.,Buy,,reit
2023-02-15 11:10:07,HC Wainwright & Co.,Buy,,reit
2023-01-05 12:07:48,B of A Securities,Buy,,init
2022-10-24 10:29:17,HC Wainwright & Co.,Buy,,main
2022-10-03 13:07:10,Citigroup,Buy,,main
2022-09-09 12:20:02,Goldman Sachs,Neutral,,main
2022-09-08 11:37:46,Citigroup,Buy,,main
2022-09-08 10:46:59,SVB Leerink,Outperform,,main
2022-07-06 11:55:02,Citigroup,Buy,,main
2022-06-14 11:49:08,Citigroup,Buy,,main
2022-05-25 10:45:00,Citigroup,Buy,,init
2022-04-01 08:58:12,Goldman Sachs,Neutral,Buy,down
2022-03-31 13:06:38,SVB Leerink,Outperform,,main
2022-02-02 10:01:48,Evercore ISI Group,Outperform,,init
2022-02-01 11:32:20,HC Wainwright & Co.,Buy,,init
2022-02-01 11:31:23,Goldman Sachs,Buy,,init
2022-02-01 11:04:23,SVB Leerink,Outperform,,init
