quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2024-09-30,-0.51,-0.7,0.19,0.2714
2024-06-30,-0.6,-0.45,-0.15,-0.33330002
2024-03-31,-0.75,-1.05,0.3,0.2857
2023-12-31,-1.5,-1.65,0.15,0.090900004
