quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,0.19,0.28,-0.09,-0.3214
2025-03-31,0.29,0.33,-0.04,-0.121199995
2024-12-31,0.39,0.345,0.05,0.1304
2024-09-30,0.43,0.38,0.05,0.13159999
