Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2023-11-07 16:00:00-05:00,0.2,0.24,0.18170000000000003
2023-08-07 16:00:00-04:00,0.22,0.23,0.027200000000000002
2023-05-04 16:00:00-04:00,0.19,0.18,-0.0481
2023-02-22 16:00:00-05:00,0.2,0.27,0.34270000000000006
2022-11-07 16:00:00-05:00,0.21,0.21,0.0048
2022-08-08 16:00:00-04:00,0.19,0.22,0.1482
2022-05-05 16:00:00-04:00,0.18,0.16,-0.094
2022-03-03 16:00:00-05:00,0.09,0.14,0.5458
2021-11-10 16:00:00-05:00,0.14,0.26,0.8440000000000001
