quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-03-31,0.2199,0.65,-0.43,-0.6617
2024-12-31,0.4399,0.86,-0.42,-0.4885
2024-09-30,0.5338,0.98,-0.45,-0.45529997
2024-06-30,0.76323,1.44,-0.68,-0.47
