GradeDate,Firm,ToGrade,FromGrade,Action
2024-07-29 16:12:25,Barclays,Equal-Weight,Equal-Weight,main
2024-07-29 14:46:38,"Keefe, Bruyette & Woods",Market Perform,Market Perform,main
2024-07-29 14:07:45,DA Davidson,Neutral,Neutral,main
2024-07-29 13:29:00,Piper Sandler,Overweight,Overweight,main
2024-07-29 13:07:04,Wells Fargo,Equal-Weight,Equal-Weight,main
2024-07-29 11:13:46,Stephens & Co.,Overweight,Overweight,main
2024-07-09 12:43:00,Wells Fargo,Equal-Weight,Equal-Weight,main
2024-06-24 15:35:35,Stephens & Co.,Overweight,Overweight,reit
2024-06-17 14:59:32,"Keefe, Bruyette & Woods",Market Perform,Market Perform,main
2024-04-29 13:11:53,Piper Sandler,Overweight,Overweight,main
2024-04-26 13:33:42,"Keefe, Bruyette & Woods",Market Perform,Market Perform,main
2024-04-26 13:17:33,Barclays,Equal-Weight,Equal-Weight,main
2024-04-25 18:46:28,Stephens & Co.,Overweight,Overweight,reit
2024-04-10 15:59:42,Wells Fargo,Equal-Weight,Equal-Weight,main
2024-03-08 10:05:49,Barclays,Equal-Weight,,init
2023-10-30 16:40:06,Piper Sandler,Overweight,Overweight,main
2023-10-04 10:48:29,Wells Fargo,Equal-Weight,Overweight,down
2023-06-23 14:29:06,Stephens & Co.,Overweight,Overweight,main
2023-05-03 12:41:56,Stephens & Co.,Overweight,,main
2023-05-01 13:22:19,Piper Sandler,Overweight,,main
2023-04-28 12:45:46,"Keefe, Bruyette & Woods",Market Perform,,main
2023-04-27 14:15:50,Stephens & Co.,Overweight,,reit
2023-04-06 13:46:42,"Keefe, Bruyette & Woods",Market Perform,,main
2023-04-05 12:35:32,Wells Fargo,Overweight,,main
2023-02-01 12:10:08,Stephens & Co.,Overweight,Equal-Weight,up
2023-01-30 13:15:20,"Keefe, Bruyette & Woods",Market Perform,Outperform,down
2023-01-30 13:09:26,Janney Montgomery Scott,Neutral,Buy,down
2023-01-30 11:43:35,Wells Fargo,Overweight,,main
2022-10-31 13:48:42,Stephens & Co.,Equal-Weight,,main
2022-10-06 11:51:33,Wells Fargo,Overweight,,main
2022-05-04 15:13:31,Stephens & Co.,Equal-Weight,,main
2022-05-03 11:24:13,Janney Montgomery Scott,Buy,Neutral,up
2022-05-02 13:52:08,"Keefe, Bruyette & Woods",Outperform,Market Perform,up
2022-01-04 14:20:35,Wells Fargo,Overweight,,main
2021-10-07 10:17:30,Wells Fargo,Overweight,Equal-Weight,up
2021-05-07 16:11:20,Stephens & Co.,Equal-Weight,Overweight,down
2021-03-22 12:56:22,Janney Montgomery Scott,Neutral,Buy,down
2020-10-29 13:29:46,Piper Sandler,Overweight,,main
2020-10-28 14:53:00,Wells Fargo,Overweight,,main
2020-07-30 17:59:36,Piper Sandler,Overweight,,main
2020-03-30 16:10:25,Wells Fargo,Overweight,,main
2019-01-15 13:28:09,Stephens & Co.,Overweight,,init
2018-10-16 12:44:39,Baird,Outperform,,init
2018-10-12 12:38:07,DA Davidson,Neutral,Neutral,main
2017-10-11 16:38:51,Barclays,Overweight,,main
2016-10-11 04:00:00,Barclays,Overweight,,main
2016-07-27 14:15:14,FIG Partners,Market Perform,Outperform,down
2016-04-27 11:12:11,"Keefe, Bruyette & Woods",Market Perform,Outperform,down
2016-02-09 13:55:33,FIG Partners,Outperform,Market Perform,up
2015-07-30 11:26:41,Piper Sandler,Overweight,Neutral,up
2015-07-22 15:00:00,"Keefe, Bruyette & Woods",Outperform,,main
2015-06-16 13:00:00,Barclays,Overweight,,main
2015-06-12 11:19:39,Piper Sandler,Neutral,,init
2015-04-29 10:20:44,Wells Fargo,Market Perform,Outperform,down
2015-01-13 14:00:00,Barclays,Overweight,,main
2014-10-29 18:11:14,DA Davidson,Neutral,,main
2014-10-28 17:45:02,FIG Partners,Market Perform,,down
2014-05-12 11:29:12,"Keefe, Bruyette & Woods",Outperform,Market Perform,up
2014-04-25 10:29:27,"Keefe, Bruyette & Woods",Outperform,Market Perform,up
2014-04-09 11:57:33,Barclays,Overweight,Equal-Weight,up
2014-03-24 11:49:32,Sterne Agee,Buy,Neutral,up
2014-02-12 21:00:00,FIG Partners,Outperform,Market Perform,up
2013-07-24 12:23:38,DA Davidson,Neutral,Buy,down
2013-07-23 16:44:42,DA Davidson,Neutral,Buy,down
2012-12-06 18:04:28,Barclays,Equal-Weight,,main
2012-10-23 19:09:00,FIG Partners,Market Perform,,main
2012-10-09 13:27:00,Barclays,Equal-Weight,Overweight,down
2012-08-03 19:34:00,FIG Partners,Market Perform,Outperform,down
