quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,0.51,0.50146,0.01,0.017
2025-03-31,0.35,0.41578,-0.07,-0.1582
2024-12-31,0.57,0.59857,-0.03,-0.0477
2024-09-30,0.61,0.58245,0.03,0.0473
