quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,-0.0123,-0.01908,0.01,0.35529998
2025-03-31,-0.0871,-0.10352,0.02,0.1586
2024-12-31,-0.10749,-0.13666,0.03,0.2134
2024-09-30,-0.0992,-0.13058,0.03,0.2403
