quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-04-30,0.12,0.09865,0.02,0.2164
2025-01-31,0.1,0.07087,0.03,0.41099998
2024-10-31,0.1,0.07994,0.02,0.2509
2024-07-31,0.06,0.06953,-0.01,-0.1371
