quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,0.91,0.71667,0.19,0.2698
2025-03-31,0.39,0.53333,-0.14,-0.2687
2024-12-31,0.77,0.91333,-0.14,-0.15689999
2024-09-30,1.02,0.85333,0.17,0.19530001
