quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2024-12-31,0.34,0.365,-0.02,-0.0685
2024-09-30,0.35,0.308,0.04,0.1364
2024-06-30,0.31,0.23333,0.08,0.32860002
2024-03-31,0.23,0.2075,0.02,0.1084
