quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,-0.05,-0.05667,0.01,0.1177
2025-03-31,-0.05,-0.06,0.01,0.1667
2024-12-31,-0.05,-0.05333,0.0,0.0624
2024-09-30,-0.05,-0.05,0.0,0.0
