quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,-0.22,-0.24,0.02,0.0833
2025-03-31,-0.13,-0.07,-0.06,-0.8571
2024-12-31,-0.12,0.06,-0.18,-3.0
2024-09-30,-0.46,0.13,-0.59,-4.5385
