quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,1.22,1.18925,0.03,0.025899999
2025-03-31,1.19,1.14818,0.04,0.0364
2024-12-31,1.1,1.09647,0.0,0.0032
2024-09-30,1.19,1.18158,0.01,0.0070999996
