quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,0.4786,0.11963,0.36,3.0007
2025-03-31,-4.9,0.21761,-5.12,-23.5173
2024-12-31,0.45,0.6547,-0.2,-0.3127
2024-09-30,0.69,0.72283,-0.03,-0.0454
