quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,1.16,0.95238,0.21,0.218
2025-03-31,0.56,0.21947,0.34,1.5516
2024-12-31,0.24,0.1704,0.07,0.4085
2024-09-30,1.17,1.19825,-0.03,-0.023599999
