quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,0.3467,0.615,-0.27,-0.4363
2025-03-31,0.09,0.41,-0.32,-0.78050005
2024-12-31,0.47,0.44667,0.02,0.052199997
2024-09-30,0.49,0.34,0.15,0.4412
