quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,-0.07,-0.0975,0.03,0.2821
2025-03-31,-0.4,-0.3175,-0.08,-0.2598
2024-12-31,-0.02,-0.1625,0.14,0.8769
2024-09-30,-0.11,-0.155,0.05,0.2903
