quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2024-12-31,0.38,0.448,-0.07,-0.1518
2024-09-30,0.3,0.378,-0.08,-0.20629999
2024-06-30,0.41,0.29,0.12,0.4138
2024-03-31,0.33601,0.4375,-0.1,-0.23200001
