quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,1.0,0.97449,0.03,0.026199998
2025-03-31,0.66,0.65593,0.0,0.0062
2024-12-31,0.98,1.05168,-0.07,-0.0682
2024-09-30,1.16,1.13911,0.02,0.0183
