GradeDate,Firm,ToGrade,FromGrade,Action
2024-08-08 15:17:34,Goldman Sachs,Neutral,Neutral,main
2024-08-07 17:59:33,JP Morgan,Overweight,Overweight,main
2024-07-10 15:18:59,Goldman Sachs,Neutral,Neutral,main
2024-05-01 17:14:18,B of A Securities,Buy,Buy,main
2024-04-30 11:25:48,Susquehanna,Neutral,Neutral,main
2024-04-18 16:36:11,Deutsche Bank,Buy,Buy,main
2024-04-10 12:14:44,Morgan Stanley,Overweight,Overweight,main
2024-04-04 09:50:50,Goldman Sachs,Neutral,Sell,up
2024-03-25 11:06:08,Northcoast Research,Buy,Neutral,up
2024-03-19 12:22:31,B of A Securities,Buy,,init
2024-02-23 16:15:13,Morgan Stanley,Overweight,Overweight,main
2024-02-14 18:02:27,JP Morgan,Overweight,Overweight,main
2024-02-14 13:40:42,Susquehanna,Neutral,Neutral,main
2023-12-07 10:25:13,Goldman Sachs,Sell,,init
2023-08-04 16:41:35,Morgan Stanley,Overweight,Overweight,reit
2023-08-02 12:49:00,JP Morgan,Overweight,Overweight,main
2023-07-20 09:49:41,Deutsche Bank,Hold,Buy,down
2023-06-21 12:49:18,Morgan Stanley,Overweight,,reit
2023-06-20 10:24:19,Morgan Stanley,Overweight,Equal-Weight,up
2023-05-31 10:57:54,Deutsche Bank,Buy,Hold,up
2023-05-05 12:57:26,Morgan Stanley,Equal-Weight,Underweight,up
2023-05-03 15:16:14,Deutsche Bank,Hold,,main
2023-05-03 11:30:05,Susquehanna,Neutral,,main
2023-02-23 13:13:12,Morgan Stanley,Underweight,,main
2023-02-15 14:44:40,Susquehanna,Neutral,,main
2023-02-15 14:04:40,JP Morgan,Overweight,,main
2022-12-06 13:13:48,Susquehanna,Neutral,,init
2022-11-03 12:05:10,Morgan Stanley,Underweight,,main
2022-10-24 10:41:06,JP Morgan,Overweight,Neutral,up
2022-10-12 13:54:32,Deutsche Bank,Hold,,main
2022-08-04 13:22:46,Morgan Stanley,Underweight,,main
2022-07-14 12:21:30,Morgan Stanley,Underweight,,main
2022-07-13 15:59:48,Deutsche Bank,Hold,,main
2022-07-05 10:53:14,Barclays,Equal-Weight,,main
2022-06-07 13:02:59,Morgan Stanley,Underweight,,main
2022-05-13 12:52:38,Barclays,Equal-Weight,,main
2022-04-20 11:53:31,Barclays,Equal-Weight,Underweight,up
2022-04-06 11:18:13,B of A Securities,Underperform,Neutral,down
2022-02-16 13:52:07,Deutsche Bank,Hold,,main
2022-02-16 13:17:17,Morgan Stanley,Underweight,,main
2022-02-16 12:22:22,JP Morgan,Neutral,,main
2022-01-26 11:13:35,JP Morgan,Neutral,Underweight,up
2022-01-20 14:11:01,Barclays,Underweight,,main
2022-01-06 11:04:39,Deutsche Bank,Hold,Sell,up
2021-11-16 11:07:43,Barclays,Underweight,Equal-Weight,down
2021-11-15 13:59:37,Morgan Stanley,Underweight,,main
2021-11-03 15:35:57,JP Morgan,Underweight,Overweight,down
2021-11-03 10:58:54,Deutsche Bank,Sell,Hold,down
2021-11-02 12:51:37,Morgan Stanley,Underweight,,main
2021-10-28 11:29:50,B of A Securities,Neutral,Buy,down
2021-10-14 10:06:18,Morgan Stanley,Underweight,Equal-Weight,down
2021-09-16 11:00:33,B of A Securities,Buy,Neutral,up
2021-08-05 08:53:45,JP Morgan,Overweight,Neutral,up
2021-08-02 13:55:25,Deutsche Bank,Hold,,main
2021-07-21 11:10:08,Barclays,Equal-Weight,,main
2021-06-14 11:56:42,Morgan Stanley,Equal-Weight,,main
2021-05-05 12:02:02,Morgan Stanley,Equal-Weight,,main
2021-04-20 11:54:04,B of A Securities,Neutral,Buy,down
2021-03-16 10:37:03,Morgan Stanley,Equal-Weight,Overweight,down
2021-03-09 14:04:47,Morgan Stanley,Overweight,,main
2021-03-03 13:06:35,Morgan Stanley,Overweight,,main
2021-02-18 13:07:46,Morgan Stanley,Overweight,,main
2021-01-25 11:18:06,B of A Securities,Buy,,init
2021-01-21 14:00:17,Morgan Stanley,Overweight,,main
2020-07-31 11:52:59,Morgan Stanley,Overweight,,main
2020-07-30 12:54:27,Deutsche Bank,Hold,,main
2020-07-02 09:42:39,Morgan Stanley,Overweight,Equal-Weight,up
2020-06-01 12:13:25,Morgan Stanley,Equal-Weight,,main
2020-05-29 12:10:08,Morgan Stanley,Equal-Weight,,main
2020-05-21 10:20:59,Morgan Stanley,Equal-Weight,Underweight,up
2020-05-06 11:44:37,Deutsche Bank,Hold,,main
2020-04-23 11:45:57,JP Morgan,Neutral,Overweight,down
2020-04-21 12:17:10,Morgan Stanley,Underweight,,main
2020-04-09 13:21:07,Deutsche Bank,Hold,,main
2020-03-27 09:31:12,Consumer Edge Research,Equal-Weight,Overweight,down
2020-03-24 14:25:48,Morgan Stanley,Underweight,,main
2020-03-05 12:53:58,Morgan Stanley,Underweight,,main
2020-02-24 13:10:19,Deutsche Bank,Hold,,main
2020-02-21 11:47:02,Northcoast Research,Neutral,Buy,down
2019-10-25 10:34:38,Deutsche Bank,Hold,Buy,down
2019-02-11 11:46:03,Goldman Sachs,Buy,Sell,up
2018-08-22 12:46:31,Barclays,Equal-Weight,Equal-Weight,main
2018-07-30 12:59:12,Northcoast Research,Buy,Neutral,up
2018-05-04 12:52:11,Deutsche Bank,Buy,Buy,main
2018-04-26 13:04:19,Barclays,Equal-Weight,Equal-Weight,main
2018-02-23 14:01:57,Deutsche Bank,Buy,Buy,main
2018-02-14 13:24:55,Goldman Sachs,Sell,Neutral,down
2017-11-08 13:33:46,Deutsche Bank,Buy,,main
2017-11-01 16:39:04,Barclays,Equal-Weight,,main
2017-10-12 13:04:44,MKM Partners,Buy,,main
2017-09-22 10:17:32,B. Riley Securities,Buy,,init
2017-09-15 16:37:19,Morgan Stanley,Underweight,,main
2017-08-25 13:38:27,Morgan Stanley,Underweight,,main
2017-08-04 10:17:51,JP Morgan,Overweight,,init
2017-02-17 11:16:46,Credit Suisse,Neutral,Outperform,down
2016-10-24 04:00:00,Goldman Sachs,Neutral,,init
2016-09-27 14:57:56,Barclays,Equal-Weight,,main
2016-08-25 20:30:25,Macquarie,Outperform,,init
2016-08-10 12:24:17,Barclays,Equal-Weight,,main
2016-08-04 16:57:02,Deutsche Bank,Buy,,main
2016-05-05 08:18:53,JP Morgan,Neutral,,main
2016-04-12 08:15:45,Credit Suisse,Outperform,,main
2016-03-22 09:59:26,Sterne Agee,Buy,,init
2016-02-25 13:06:12,Deutsche Bank,Buy,,main
2016-02-25 12:11:15,Credit Suisse,Outperform,,main
2016-02-25 10:19:12,Barclays,Equal-Weight,,main
2016-02-22 11:34:58,Deutsche Bank,Buy,,main
2016-02-22 08:50:24,Barclays,Equal-Weight,,main
2015-11-16 14:02:53,Barclays,Equal-Weight,,main
2015-11-04 10:23:25,JP Morgan,Neutral,Overweight,down
2015-08-05 07:20:14,Barclays,Equal-Weight,,main
2015-07-15 09:58:11,Deutsche Bank,Buy,Hold,up
2015-06-25 10:17:41,Credit Suisse,Outperform,,main
2015-05-06 13:00:00,JP Morgan,Overweight,,main
2015-02-20 14:00:00,JP Morgan,Overweight,,main
2015-02-19 20:06:54,Avondale Partners,Market Perform,Outperform,down
2014-12-04 09:24:48,Credit Suisse,Outperform,,init
2014-10-22 12:30:00,Barclays,Equal-Weight,,main
2014-10-17 12:30:00,Morgan Stanley,Underweight,,main
2014-10-01 13:00:00,JP Morgan,Overweight,,main
2014-08-07 03:05:10,MKM Partners,Buy,,main
2014-08-07 01:59:25,JP Morgan,Overweight,,main
2014-08-07 01:28:25,Deutsche Bank,Hold,,main
2014-08-07 01:00:35,Barclays,Equal-Weight,,main
2014-06-11 00:27:39,Deutsche Bank,Hold,,main
2014-05-13 01:39:46,Barclays,Equal-Weight,,main
2014-05-09 06:29:33,JP Morgan,Overweight,,main
2014-03-04 12:13:43,Morgan Stanley,Underweight,,main
2013-12-11 12:30:23,Deutsche Bank,Hold,,init
2013-10-09 10:26:41,JP Morgan,Overweight,,init
2013-09-27 10:32:46,Goldman Sachs,Neutral,Buy,down
2013-01-17 00:33:51,Goldman Sachs,Buy,,main
2012-08-07 18:01:00,Barclays,Equal-Weight,,main
2012-05-22 10:09:00,Morgan Stanley,Underweight,,main
