quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,-0.31,-0.35,0.04,0.114300005
2025-03-31,-0.43,-0.45,0.02,0.0444
2024-12-31,-0.35,-0.4,0.05,0.125
2024-09-30,-0.39,-0.3575,-0.03,-0.090900004
