GradeDate,Firm,ToGrade,FromGrade,Action
2024-07-17 19:54:36,Jefferies,Buy,Buy,main
2024-07-11 18:35:27,Citigroup,Buy,Buy,main
2024-07-03 17:46:31,Loop Capital,Buy,Buy,main
2024-07-03 10:52:25,Stifel,Buy,Buy,main
2024-04-16 13:44:56,Goldman Sachs,Buy,Buy,main
2024-04-15 14:13:35,Stifel,Buy,Buy,main
2024-04-05 15:49:16,Citigroup,Buy,Buy,main
2024-04-02 13:27:11,Truist Securities,Buy,Buy,main
2024-03-22 09:31:42,JP Morgan,Neutral,Overweight,down
2024-03-12 16:46:23,Seaport Global,Buy,Buy,main
2024-03-08 13:42:22,Wolfe Research,Peer Perform,Outperform,down
2024-02-22 12:15:16,HSBC,Hold,Reduce,up
2024-02-16 18:58:55,Stephens & Co.,Overweight,Overweight,main
2024-02-16 17:49:49,Goldman Sachs,Buy,Buy,main
2024-02-16 17:29:28,Citigroup,Buy,Buy,main
2024-02-15 13:22:02,Truist Securities,Buy,Buy,main
2024-01-25 12:52:04,Raymond James,Outperform,Outperform,main
2024-01-08 17:15:51,Morgan Stanley,Overweight,,init
2023-12-19 15:45:50,Stifel,Buy,Buy,main
2023-12-12 09:00:07,JP Morgan,Overweight,Neutral,up
2023-11-02 16:25:24,Raymond James,Outperform,Outperform,main
2023-11-02 14:04:54,Stephens & Co.,Overweight,Overweight,main
2023-10-24 14:16:37,Seaport Global,Buy,Neutral,up
2023-10-12 12:27:48,Raymond James,Outperform,Outperform,main
2023-09-15 09:54:07,HSBC,Reduce,,init
2023-08-24 15:13:38,JP Morgan,Neutral,Neutral,main
2023-07-28 14:45:41,Truist Securities,Buy,Buy,main
2023-07-28 12:18:22,Raymond James,Outperform,Outperform,main
2023-07-28 10:28:17,Barclays,Overweight,Overweight,main
2023-07-26 14:26:06,Stephens & Co.,Overweight,Overweight,main
2023-07-17 12:11:04,Goldman Sachs,Buy,Buy,main
2023-07-14 15:38:25,Citigroup,Buy,Buy,main
