quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,5.35,4.93707,0.41,0.0836
2025-03-31,4.84,4.35245,0.49,0.111999996
2024-12-31,4.92,4.17531,0.74,0.1784
2024-09-30,3.71,3.69763,0.01,0.0033000002
