quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,1.17,1.05857,0.11,0.105299994
2025-03-31,0.76,0.73143,0.03,0.039100002
2024-12-31,0.87,0.87143,-0.0,-0.0016
2024-09-30,0.88,0.83571,0.04,0.053000003
