GradeDate,Firm,ToGrade,FromGrade,Action
2024-08-08 15:47:19,Benchmark,Buy,Buy,reit
2024-08-08 10:48:55,HC Wainwright & Co.,Buy,Buy,reit
2024-08-07 21:12:16,TD Cowen,Buy,Buy,main
2024-08-07 16:25:00,Morgan Stanley,Overweight,Overweight,main
2024-08-06 16:19:09,JP Morgan,Overweight,Overweight,main
2024-08-01 10:48:11,HC Wainwright & Co.,Buy,Buy,reit
2024-07-22 13:32:39,Goldman Sachs,Neutral,Neutral,main
2024-07-16 11:44:29,HC Wainwright & Co.,Buy,Buy,reit
2024-06-26 16:15:22,HC Wainwright & Co.,Buy,Buy,reit
2024-06-25 12:32:49,Benchmark,Buy,Buy,main
2024-06-24 10:08:33,HC Wainwright & Co.,Buy,Buy,reit
2024-06-07 12:38:31,Wells Fargo,Overweight,Overweight,main
2024-06-07 11:11:54,HC Wainwright & Co.,Buy,Buy,main
2024-06-07 09:19:11,Piper Sandler,Neutral,Overweight,down
2024-06-04 10:27:20,HC Wainwright & Co.,Buy,Buy,reit
2024-05-22 11:31:09,HC Wainwright & Co.,Buy,Buy,reit
2024-05-08 17:57:15,JMP Securities,Market Outperform,Market Outperform,main
2024-05-08 11:28:57,HC Wainwright & Co.,Buy,Buy,reit
2024-05-07 10:10:58,HC Wainwright & Co.,Buy,Buy,reit
2024-04-30 10:34:16,HC Wainwright & Co.,Buy,Buy,reit
2024-04-17 15:39:48,HC Wainwright & Co.,Buy,Buy,reit
2024-04-16 13:25:35,Benchmark,Buy,Buy,reit
2024-02-29 11:58:35,TD Cowen,Outperform,,init
2024-02-21 17:08:43,JMP Securities,Market Outperform,Market Outperform,reit
2024-02-21 11:44:30,HC Wainwright & Co.,Buy,Buy,main
2024-01-19 16:51:54,Benchmark,Buy,Buy,reit
2024-01-19 11:36:02,HC Wainwright & Co.,Buy,Buy,reit
2024-01-18 16:37:52,JMP Securities,Market Outperform,Market Outperform,reit
2024-01-18 13:49:18,Goldman Sachs,Neutral,Neutral,main
2024-01-18 11:17:33,HC Wainwright & Co.,Buy,Buy,main
2023-12-26 15:45:21,Morgan Stanley,Overweight,Overweight,main
2023-10-20 14:26:54,Benchmark,Buy,Buy,reit
2023-10-19 10:51:28,HC Wainwright & Co.,Buy,Buy,main
2023-10-09 10:15:49,HC Wainwright & Co.,Buy,Buy,reit
2023-09-08 11:06:05,HC Wainwright & Co.,Buy,Buy,reit
2023-08-30 10:07:45,HC Wainwright & Co.,Buy,Buy,reit
2023-08-15 11:11:52,HC Wainwright & Co.,Buy,Buy,main
2023-08-10 14:27:21,Morgan Stanley,Overweight,Overweight,main
2023-07-24 10:42:20,HC Wainwright & Co.,Buy,,init
2023-07-24 08:49:11,Goldman Sachs,Neutral,Buy,down
2023-05-10 12:40:45,JMP Securities,Market Outperform,,reit
2023-05-10 12:00:33,Morgan Stanley,Overweight,,main
2023-05-10 09:39:17,Piper Sandler,Overweight,Neutral,up
2023-03-17 12:31:18,Wells Fargo,Overweight,,main
2023-03-16 13:00:47,SVB Leerink,Market Perform,Outperform,down
2023-03-16 12:58:46,Wells Fargo,Overweight,,main
2023-03-06 12:20:07,Morgan Stanley,Overweight,,main
2023-02-23 14:35:50,JP Morgan,Overweight,,main
2023-02-22 13:26:50,JMP Securities,Market Outperform,,reit
2023-01-11 09:43:57,SVB Leerink,Outperform,,main
2022-12-21 13:18:17,Morgan Stanley,Overweight,,main
2022-12-08 13:47:57,Benchmark,Buy,,main
2022-11-28 12:11:14,Wells Fargo,Overweight,,init
2022-11-22 13:49:03,JP Morgan,Overweight,,main
2022-11-14 12:03:18,SVB Leerink,Outperform,,main
