quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,0.34,0.3,0.04,0.1333
2025-03-31,0.31,0.3,0.01,0.033299997
2024-12-31,0.28,0.22,0.06,0.2727
2024-09-30,0.32,0.28,0.04,0.1429
