GradeDate,Firm,ToGrade,FromGrade,Action
2022-08-01 13:04:44,Roth Capital,Neutral,Buy,down
2021-10-14 13:12:12,Roth Capital,Buy,Neutral,up
2020-03-09 10:46:45,SunTrust Robinson Humphrey,Hold,Buy,down
2018-10-02 12:55:21,Seaport Global,Neutral,Buy,down
2018-02-06 13:35:40,B. Riley Securities,Buy,,init
2017-12-21 12:32:34,KLR Group,Buy,,init
2017-08-15 10:05:15,Imperial Capital,Outperform,,init
2016-09-27 07:45:15,Imperial Capital,Outperform,,init
2016-08-29 11:02:32,Rodman & Renshaw,Buy,,init
2016-02-03 13:49:32,GMP Securities,Hold,,init
2015-10-20 11:45:44,Canaccord Genuity,Buy,,init
2015-04-16 11:39:20,MLV & Co.,Buy,,init
2015-04-15 13:00:00,SunTrust Robinson Humphrey,Buy,,main
2015-03-18 13:00:00,Roth Capital,Buy,,main
2014-12-02 05:00:00,Roth Capital,Buy,,init
2014-11-24 05:00:00,Canaccord Genuity,Hold,Buy,down
2014-07-10 10:27:38,Seaport Global,Buy,,init
2014-07-01 13:04:04,Canaccord Genuity,Buy,,init
