GradeDate,Firm,ToGrade,FromGrade,Action
2024-08-05 09:27:29,Morgan Stanley,Equal-Weight,Overweight,down
2024-07-24 17:25:19,RBC Capital,Outperform,Outperform,main
2024-07-09 13:04:55,"Keefe, Bruyette & Woods",Outperform,Outperform,main
2024-07-03 16:04:18,Jefferies,Buy,Buy,main
2024-06-27 15:06:06,JP Morgan,Overweight,Overweight,main
2024-06-24 16:49:46,Barclays,Overweight,Overweight,main
2024-04-24 18:18:25,Citigroup,Buy,Buy,main
2024-04-24 17:44:43,RBC Capital,Outperform,Outperform,main
2024-04-24 15:53:30,Barclays,Overweight,Overweight,main
2024-04-24 15:29:08,JP Morgan,Overweight,Overweight,main
2024-04-24 14:58:50,"Keefe, Bruyette & Woods",Outperform,Outperform,main
2024-04-09 15:26:01,RBC Capital,Outperform,Outperform,main
2024-04-08 19:39:21,Jefferies,Buy,Buy,main
2024-03-26 17:24:36,Raymond James,Outperform,Outperform,main
2024-03-26 17:02:10,"Keefe, Bruyette & Woods",Outperform,Outperform,main
2024-03-08 12:17:29,Barclays,Overweight,,init
2024-02-07 20:58:38,Morgan Stanley,Overweight,Overweight,main
2024-01-25 20:17:58,Citigroup,Buy,Buy,main
2024-01-24 16:30:40,RBC Capital,Outperform,Outperform,reit
2024-01-24 15:31:39,"Keefe, Bruyette & Woods",Outperform,Outperform,main
2024-01-24 10:59:09,JP Morgan,Overweight,Neutral,up
2024-01-24 09:59:02,Raymond James,Outperform,Outperform,main
2024-01-11 14:30:11,B of A Securities,Buy,,init
2024-01-05 17:50:50,Raymond James,Outperform,Outperform,main
2023-12-21 14:28:21,"Keefe, Bruyette & Woods",Outperform,Outperform,main
2023-12-15 17:03:00,Piper Sandler,Overweight,Overweight,main
2023-12-04 19:13:50,Morgan Stanley,Overweight,Overweight,main
2023-12-01 10:33:58,Citigroup,Buy,,init
2023-10-23 16:18:32,Raymond James,Outperform,Outperform,main
2023-10-04 13:16:03,Wells Fargo,Equal-Weight,Equal-Weight,main
2023-09-27 13:29:34,Morgan Stanley,Overweight,Overweight,main
2023-09-12 11:38:42,Seaport Global,Buy,,init
2023-07-25 13:00:18,Morgan Stanley,Overweight,Overweight,reit
2023-07-24 12:15:00,Raymond James,Outperform,Outperform,main
2023-07-21 12:08:56,Wedbush,Neutral,Neutral,main
2023-07-21 11:46:16,RBC Capital,Outperform,Outperform,main
