quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,0.05128,0.04,0.01,0.282
2025-03-31,0.0455,0.05,-0.0,-0.09
2024-12-31,-0.07,0.04535,-0.12,-2.5436
2024-09-30,0.05909,0.07,-0.01,-0.1559
