quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2025-06-30,0.79,0.7945,-0.0,-0.0057
2025-03-31,0.79,0.77167,0.02,0.0238
2024-12-31,0.77,0.74656,0.02,0.031400003
2024-09-30,0.75,0.692,0.06,0.0838
