quarter,epsActual,epsEstimate,epsDifference,surprisePercent
2024-09-30,0.04,0.02682,0.01,0.4914
2024-06-30,0.04,0.1243,-0.08,-0.6782
2024-03-31,0.05,-0.0522,0.1,1.9578999
2023-12-31,0.4288,0.04,0.39,9.72
